FSC.H	SSC.H	FL1.H	FL2.H	FL3.H	FL4.H	Y
196	110	190.9285736	93.10713959	40.57572174	203.9559326	5
92	33	12.96428585	167.3571472	147.5480804	195.3683167	3
62	106	94.2857132	0	108.2019196	206.102829	3
241	98	551.5714111	0	639.375	311.3011475	5
237	300	215.6785736	187.3928528	141.400238	252.2612762	5
125	63	103.7142868	117.8571396	162.302887	211.4700928	3
410	106	97.82142639	76.60713959	186.8942261	95.53725433	5
271	145	575.1428833	236.8928528	729.1334229	237.2329559	5
326	75	464.3571472	0	566.8305054	226.4984283	5
483	89	601.0714111	107.25	627.0793457	144.9160614	5
68	82	0	115.5	55.33052826	288.758667	3
233	130	87.2142868	152.0357208	99.59495544	76.21511078	5
364	168	193.2857208	286.3928528	103.2836533	363.9003296	1
79	95	63.6428566	48.32143021	0	82.65582275	3
209	70	509.1428528	0	684.8690186	256.5550842	5
84	44	24.75	0	70.08533478	258.7019958	3
187	307	223.9285736	314.6785583	49.18269348	300.5666199	4
153	45	0	127.2857132	124.1862946	236.1595001	3
72	27	0	81.32142639	103.2836533	215.7639008	3
232	138	148.5	201.5357208	47.953125	264.0692444	2
261	127	25.9285717	40.07143021	186.8942261	355.3126831	3
196	265	0	102.5357132	163.5324554	199.6621246	5
430	85	557.4642944	117.8571396	620.9315186	268.3630676	5
96	39	93.10713959	139.0714264	138.9411011	214.6904449	3
378	93	15.3214283	208.6071472	0	288.758667	3
108	121	126.1071396	219.2142792	222.5516815	255.4816437	2
94	29	0	149.6785736	115.5793304	297.346283	3
318	111	83.67857361	0	134.0228424	269.4365234	3
136	203	248.6785736	367.7142944	287.71875	382.1490173	1
169	81	23.5714283	101.3571396	9.836538315	0	3
242	66	55.3928566	179.1428528	309.8509521	183.5603333	5
193	74	540.9642944	36.5357132	691.0168457	173.8992615	5
181	89	49.5	176.7857208	99.59495544	162.0912933	3
106	44	42.42856979	107.25	122.9567337	173.8992615	3
398	70	0	599.8928833	538.5504761	646.2182617	1
178	96	100.1785736	198	76.23316956	316.6684265	3
444	125	170.8928528	163.8214264	127.875	251.1878204	2
76	309	27.1071434	106.0714264	0	0	5
179	310	264	414.8571472	285.259613	426.160553	1
156	70	545.6785889	126.1071396	543.46875	266.216156	5
286	261	279.3214417	364.1785583	195.5012054	274.803772	4
177	111	100.1785736	115.5	193.0420685	253.3347321	3
340	163	190.9285736	140.25	137.7115326	258.7019958	2
487	153	583.3928833	218.0357208	681.1802979	124.520462	5
184	110	524.4642944	23.5714283	729.1334229	144.9160614	5
201	88	0	0	141.400238	72.99475098	3
114	27	35.3571434	83.67857361	215.1742859	134.1815338	3
218	105	535.0714111	109.6071396	561.9122314	312.3746033	5
461	123	146.1428528	175.6071472	15.984375	437.9685059	2
216	135	96.64286041	136.7142792	142.6298065	295.1993713	2
266	343	418.3928528	346.5	304.9326782	351.0188904	4
169	204	0	56.57143021	221.322113	109.4921265	5
387	86	91.92857361	132	104.5132217	267.2896118	3
180	92	30.6428566	48.32143021	28.28004837	272.6568604	3
341	72	578.6785889	0	547.1574707	215.7639008	5
529	142	649.3928833	25.9285717	649.2115479	230.7922363	5
541	152	143.7857208	192.1071472	79.921875	1.073452234	5
309	89	0	80.14286041	6.147836685	132.0346222	3
72	244	0	101.3571396	52.87139511	213.6170044	5
86	48	53.0357132	0	63.9375	264.0692444	3
216	131	68.35713959	17.6785717	145.0889435	367.1206665	3
178	73	96.64286041	194.4642792	98.36538696	48.30535126	3
265	144	0	340.6071472	622.1610718	694.5236206	1
62	56	0	63.6428566	0	173.8992615	3
61	75	88.39286041	0	111.890625	255.4816437	3
60	64	0	0	102.0540848	295.1993713	3
460	89	625.8214111	36.5357132	661.5072021	90.16999054	5
375	80	0	69.5357132	127.875	169.6054535	3
252	100	0	10.60714245	153.6959076	344.578186	3
167	68	198	249.8571472	279.1117859	266.216156	2
97	42	14.14285755	0	0	290.9055481	3
179	84	563.3571167	15.3214283	757.4134521	0	5
84	29	0	86.0357132	105.7427902	274.803772	3
398	119	37.7142868	24.75	151.2367859	0	5
67	37	0	64.82142639	98.36538696	224.3515167	3
283	147	140.25	254.5714264	84.8401413	287.6852112	2
400	98	616.3928833	49.5	650.4411011	0	5
330	149	71.89286041	135.5357208	148.7776489	200.7355652	5
145	72	67.17857361	35.3571434	0	229.7187805	3
91	69	0	0	129.1045685	271.5834351	3
238	115	54.2142868	135.5357208	97.13581848	246.8940125	3
139	57	156.75	234.5357208	232.3882141	96.61070251	5
265	112	16.5	526.8214111	644.2932739	677.3483887	1
178	144	51.8571434	186.2142792	225.0108185	276.9506836	2
235	121	76.60713959	589.2857056	647.9819946	732.0944214	1
334	115	53.0357132	18.8571434	153.6959076	264.0692444	3
278	110	34.17856979	35.3571434	82.38101196	456.2171936	3
163	186	0	43.6071434	189.353363	101.9779663	5
215	259	167.3571472	255.75	205.337738	391.8100586	4
222	149	577.5	140.25	769.7091064	270.5099792	5
353	168	130.8214264	119.0357132	177.0576935	256.5550842	2
253	151	161.4642792	0	197.9603424	401.4711304	2
61	185	245.1428528	239.25	111.890625	428.3074646	2
339	67	497.3571472	0	566.8305054	258.7019958	5
303	190	76.60713959	94.2857132	137.7115326	323.1091309	2
67	15	0	57.75	0	136.3284302	3
230	128	135.5357208	177.9642792	222.5516815	419.7198181	2
163	96	29.4642849	185.0357208	0	265.1427002	3
354	482	0	81.32142639	229.9290924	0	5
242	214	142.6071472	267.5357056	22.13221169	330.623291	4
77	77	71.89286041	15.3214283	0	170.6789093	3
124	81	0	0	44.26442337	220.0577087	3
176	97	51.8571434	222.75	113.1201935	273.7303162	3
62	71	0	12.96428585	97.13581848	48.30535126	3
418	137	198	307.6071472	559.453125	802.9422607	1
440	100	0	139.0714264	118.0384598	290.9055481	2
71	68	0	77.7857132	0	273.7303162	3
353	107	608.1428833	148.5	699.6237793	120.2266541	5
60	56	21.2142849	0	0	281.2444763	3
286	113	0	0	0	0	3
163	69	0	89.57142639	0	91.24343872	3
218	111	132	129.6428528	188.1237946	281.2444763	2
442	98	251.0357208	682.3928833	545.9278564	763.2245483	1
266	155	134.3571472	528	659.0480957	698.8174438	1
105	87	3.535714388	213.3214264	73.77404022	137.401886	3
132	203	28.2857151	0	34.42788315	230.7922363	3
244	200	100.1785736	143.7857208	84.8401413	305.9338989	2
125	62	113.1428604	49.5	0	279.0975952	3
228	121	167.3571472	117.8571396	158.6141815	267.2896118	2
448	117	590.4642944	21.2142849	670.1141968	76.21511078	5
86	79	7.071428776	207.4285736	11.06610584	291.9790039	3
157	45	55.3928566	143.7857208	65.16706848	298.4197388	3
420	120	170.8928528	0	127.875	8.587617874	5
239	114	188.5714264	126.1071396	195.5012054	297.346283	2
220	150	201.5357208	656.4642944	681.1802979	731.0209961	1
227	70	0	536.25	608.6358032	666.6138306	1
455	111	635.25	128.4642792	716.8377686	246.8940125	5
233	114	492.6428528	50.67856979	659.0480957	270.5099792	5
143	73	88.39286041	90.75	8.606970787	24.68940163	3
169	260	0	69.5357132	60.24879837	127.7408218	5
468	134	0	0	121.7271652	157.7974854	3
218	114	167.3571472	179.1428528	190.5829315	195.3683167	5
66	77	0	81.32142639	33.19831848	75.14165497	3
62	95	185.0357208	183.8571472	54.10095978	203.9559326	3
158	72	564.5357056	206.25	736.5108032	284.4648438	5
175	86	545.6785889	0	652.9002686	264.0692444	5
182	162	543.3214111	192.1071472	670.1141968	0	5
374	122	21.2142849	123.75	162.302887	411.1322021	2
298	157	102.5357132	219.2142792	253.290863	250.1143799	2
97	114	16.5	111.9642868	97.13581848	155.6505737	3
229	95	0	467.8928528	556.9940186	545.3137207	1
204	119	535.0714111	160.2857208	687.328125	199.6621246	5
225	147	202.7142792	262.8214417	148.7776489	179.2665253	5
209	118	170.8928528	222.75	282.8004761	70.84784698	5
175	76	213.3214264	35.3571434	11.06610584	156.7240295	3
395	87	634.0714111	107.25	630.7680054	8.587617874	5
390	84	139.0714264	150.8571472	0	56.89297104	5
315	74	545.6785889	0	668.8846436	77.28855896	5
395	100	559.8214111	147.3214264	604.9471436	162.0912933	5
297	148	168.5357208	199.1785736	543.46875	334.9171143	1
91	33	0	0	110.6610565	213.6170044	3
255	129	108.4285736	213.3214264	98.36538696	243.6736603	2
68	34	81.32142639	116.6785736	0	250.1143799	3
100	254	189.75	320.5714417	125.415863	388.5897217	4
341	182	173.25	203.8928528	194.271637	231.8656921	4
131	233	18.8571434	0	102.0540848	284.4648438	2
290	127	113.1428604	228.6428528	98.36538696	283.3913879	2
79	39	0	0	11.06610584	201.809021	3
399	104	188.5714264	142.6071472	169.6802826	140.6222382	5
199	100	83.67857361	255.75	93.44711304	343.5047302	2
114	224	0	172.0714264	13.52523994	163.1647491	5
169	90	117.8571396	135.5357208	87.29927826	208.2497406	3
331	77	592.8214111	25.9285717	662.7367554	271.5834351	5
238	137	103.7142868	0	194.271637	512.0367432	2
69	41	0	38.8928566	45.49399185	147.0629578	3
196	79	513.8571167	121.3928604	662.7367554	176.0461731	5
63	85	0	150.8571472	0	229.7187805	3
166	100	103.7142868	101.3571396	72.54447174	191.0745087	3
244	80	0	176.7857208	150.0072174	260.8489075	3
121	330	0	142.6071472	159.84375	173.8992615	5
95	58	0	0	61.47836685	251.1878204	3
302	165	182.6785736	122.5714264	228.6995239	190.0010529	5
333	69	543.3214111	0	691.0168457	130.9611816	5
179	80	95.4642868	231	90.9879837	293.0524597	3
200	113	36.5357132	113.1428604	118.0384598	230.7922363	3
134	262	326.4642944	340.6071472	168.4507141	416.4994812	1
194	107	121.3928604	156.75	79.921875	302.7135315	3
256	81	42.42856979	649.3928833	652.9002686	694.5236206	1
322	80	120.2142868	463.1785583	622.1610718	603.2801514	1
72	70	58.92856979	94.2857132	0	229.7187805	3
276	145	91.92857361	37.7142868	88.52884674	142.7691498	5
366	75	84.85713959	0	71.31490326	33.2770195	3
507	96	643.5	185.0357208	608.6358032	188.927597	5
141	36	23.5714283	117.8571396	207.796875	122.373558	3
137	63	187.3928528	199.1785736	181.9759674	308.0808105	3
206	100	106.0714264	168.5357208	0	252.2612762	3
78	31	0	78.9642868	186.8942261	182.4868774	3
99	147	0	3.535714388	177.0576935	213.6170044	3
156	75	115.5	106.0714264	127.875	95.53725433	3
331	142	45.9642868	161.4642792	83.61058044	251.1878204	2
160	273	285.2142944	348.8571472	193.0420685	374.6348267	4
363	61	86.0357132	701.25	600.0288696	734.241333	1
226	75	0	0	66.39663696	31.13011551	3
408	158	9.428571701	134.3571472	320.9170532	191.0745087	5
149	73	0	107.25	180.7463989	265.1427002	3
363	104	89.57142639	67.17857361	0	185.7072449	3
85	93	0	0	14.75480747	272.6568604	3
335	94	0	186.2142792	61.47836685	112.7124863	3
98	116	51.8571434	75.42857361	0	217.9108124	3
227	78	530.3571167	189.75	635.6862793	149.2098694	5
216	113	30.6428566	531.5357056	643.0637207	677.3483887	1
139	63	0	17.6785717	3.688701868	169.6054535	3
456	95	93.10713959	586.9285889	499.2043152	665.5404053	1
87	134	0	66	0	286.6117554	3
85	85	0	62.4642868	0	253.3347321	3
247	138	34.17856979	213.3214264	73.77404022	310.2276917	2
419	150	117.8571396	40.07143021	125.415863	575.3704224	2
251	161	47.1428566	292.2857056	6.147836685	391.8100586	2
186	113	70.7142868	156.75	222.5516815	229.7187805	3
72	92	0	36.5357132	0	134.1815338	3
228	97	87.2142868	127.2857132	121.7271652	285.5382996	3
271	168	31.8214283	133.1785736	265.5865479	158.8709412	5
76	58	0	122.5714264	0	240.4533081	3
516	127	609.3214111	61.2857132	630.7680054	222.2046204	5
384	95	129.6428528	146.1428528	201.6490326	269.4365234	2
374	123	64.82142639	17.6785717	242.224762	279.0975952	2
334	167	137.8928528	122.5714264	30.73918343	392.8835144	2
217	87	0	114.3214264	29.50961494	190.0010529	3
271	119	53.0357132	288.75	223.78125	296.2728271	2
74	32	0	0	90.9879837	0	3
222	79	120.2142868	111.9642868	158.6141815	0	3
80	40	0	0	0	0	3
163	78	469.0714417	77.7857132	629.5384521	194.2948608	5
188	96	486.75	107.25	585.2740479	260.8489075	5
349	78	106.0714264	88.39286041	73.77404022	237.2329559	3
193	84	0	542.1428833	620.9315186	638.7041016	1
184	105	0	156.75	61.47836685	301.6400757	3
340	102	573.9642944	201.5357208	565.6009521	316.6684265	1
94	44	60.1071434	196.8214264	188.1237946	156.7240295	3
155	70	0	35.3571434	9.836538315	173.8992615	3
129	77	0	432.5357056	493.056488	629.0430298	1
102	112	67.17857361	139.0714264	132.7932739	296.2728271	3
151	285	260.4642944	358.2857056	265.5865479	338.1374512	4
268	192	156.75	238.0714264	130.334137	49.37880325	5
161	109	566.8928833	255.75	782.0048218	227.5718842	5
120	46	109.6071396	56.57143021	138.9411011	294.1259155	3
314	101	555.1071167	83.67857361	730.3629761	139.5487976	5
107	60	0	51.8571434	0	157.7974854	3
98	67	550.3928833	0	714.3786011	269.4365234	5
136	41	0	0	159.84375	246.8940125	3
195	46	536.25	68.35713959	699.6237793	242.6002045	5
464	119	675.3214111	129.6428528	711.9194946	0	5
335	96	47.1428566	524.4642944	676.2620239	595.7659912	1
164	111	88.39286041	236.8928528	0	244.7471161	3
321	57	519.75	154.3928528	647.9819946	200.7355652	5
87	54	0	0	0	259.7754517	3
180	114	0	83.67857361	0	88.02308655	3
106	26	0	0	0	130.9611816	3
221	132	144.9642792	0	131.5637054	200.7355652	5
350	76	25.9285717	229.8214264	28.28004837	171.7523651	3
66	76	0	167.3571472	188.1237946	198.5886688	3
74	135	137.8928528	256.9285583	72.54447174	346.7250671	2
165	84	0	108.4285736	151.2367859	153.5036774	3
109	43	96.64286041	0	72.54447174	182.4868774	3
343	125	610.5	18.8571434	681.1802979	108.4186783	5
87	39	0	0	79.921875	212.5435486	3
221	50	47.1428566	162.6428528	162.302887	295.1993713	3
86	150	0	0	28.28004837	153.5036774	3
435	110	88.39286041	53.0357132	105.7427902	0	5
94	389	209.7857208	350.0357056	229.9290924	243.6736603	4
68	38	51.8571434	168.5357208	82.38101196	3.220356703	3
552	382	330	430.1785583	277.8822021	410.0587769	1
178	83	21.2142849	88.39286041	120.4975967	171.7523651	3
333	191	175.6071472	331.1785583	61.47836685	273.7303162	4
317	95	121.3928604	16.5	0	326.3294983	3
90	80	70.7142868	0	63.9375	297.346283	3
219	114	37.7142868	18.8571434	131.5637054	111.6390381	3
289	152	146.1428528	232.1785736	215.1742859	113.7859421	5
139	327	187.3928528	291.1071472	261.8978271	247.9674683	4
224	103	128.4642792	71.89286041	12.29567337	126.667366	3
202	97	89.57142639	5.892857075	143.859375	0	3
301	107	23.5714283	535.0714111	591.421875	673.0545654	1
306	89	113.1428604	373.6071472	545.9278564	652.6589966	1
171	89	86.0357132	114.3214264	36.88702011	5.36726141	3
79	60	0	0	44.26442337	234.0125885	3
96	32	0	87.2142868	70.08533478	0	3
61	44	71.89286041	0	0	20.39559364	3
128	197	312.3214417	324.1071472	295.0961609	340.2843628	1
167	51	0	0	150.0072174	269.4365234	3
150	85	68.35713959	188.5714264	28.28004837	320.9622192	3
411	76	34.17856979	157.9285736	0	196.4417572	3
339	93	73.07142639	88.39286041	41.80529022	212.5435486	3
113	85	156.75	308.7857056	253.290863	391.8100586	2
139	64	119.0357132	0	78.69230652	230.7922363	3
267	176	183.8571472	152.0357208	146.318512	149.2098694	5
261	163	111.9642868	0	194.271637	470.1720886	2
332	191	188.5714264	234.5357208	199.1899109	158.8709412	5
180	35	0	62.4642868	90.9879837	135.2549896	3
218	223	223.9285736	200.3571472	259.4386902	235.0860443	4
62	49	0	0	164.7620239	162.0912933	3
193	177	106.0714264	229.8214264	138.9411011	181.4134369	5
242	276	173.25	292.2857056	162.302887	358.5330505	4
161	74	443.1428528	113.1428604	703.3125	211.4700928	5
166	90	484.3928528	227.4642792	687.328125	166.3851013	5
95	40	0	0	150.0072174	246.8940125	3
158	163	304.0714417	281.6785583	190.5829315	262.9957886	2
77	13	87.2142868	88.39286041	13.52523994	247.9674683	3
198	244	182.6785736	324.1071472	205.337738	317.7418823	4
145	117	47.1428566	672.9642944	734.0516968	721.3599243	1
233	141	100.1785736	136.7142792	125.415863	421.8667297	2
84	53	0	30.6428566	154.9254761	287.6852112	3
70	65	165	144.9642792	6.147836685	199.6621246	3
191	184	108.4285736	240.4285736	46.72355652	132.0346222	5
204	111	114.3214264	130.8214264	136.4819641	242.6002045	3
260	275	195.6428528	319.3928528	200.4194641	309.1542358	4
130	91	64.82142639	139.0714264	0	249.0409241	3
90	80	123.75	35.3571434	0	316.6684265	3
221	101	0	76.60713959	121.7271652	266.216156	3
274	129	109.6071396	58.92856979	9.836538315	143.8426056	3
225	165	253.3928528	271.0714417	146.318512	0	5
412	97	550.3928833	147.3214264	630.7680054	205.0293884	5
219	133	553.9285889	0	734.0516968	147.0629578	5
221	122	584.5714111	69.5357132	789.3822021	197.515213	5
82	208	0	0	109.431488	291.9790039	3
206	197	29.4642849	271.0714417	212.7151489	224.3515167	2
472	147	647.0357056	23.5714283	577.8966064	311.3011475	5
299	124	50.67856979	176.7857208	164.7620239	287.6852112	2
467	196	565.7142944	108.4285736	575.4375	261.9223633	4
332	87	523.2857056	109.6071396	638.1454468	236.1595001	5
68	30	0	213.3214264	146.318512	176.0461731	3
307	98	66	225.1071472	62.70793152	145.989502	5
420	140	591.6428833	3.535714388	687.328125	202.8824768	5
218	161	179.1428528	106.0714264	196.7307739	243.6736603	2
349	64	133.1785736	186.2142792	291.4074402	213.6170044	5
462	102	173.25	68.35713959	98.36538696	223.2780762	5
203	98	70.7142868	578.6785889	581.5853271	677.3483887	1
153	157	311.1428528	309.9642944	159.84375	318.8153076	2
266	133	0	168.5357208	50.41225815	115.9328461	3
90	186	80.14286041	0	35.65745163	209.3231964	3
192	119	40.07143021	0	141.400238	188.927597	3
347	96	56.57143021	9.428571701	259.4386902	112.7124863	5
220	270	53.0357132	31.8214283	258.209137	246.8940125	5
196	112	89.57142639	61.2857132	142.6298065	345.6516113	3
221	139	130.8214264	0	92.21754456	223.2780762	3
221	124	0	228.6428528	0	307.0073547	3
227	120	83.67857361	232.1785736	2.459134579	183.5603333	3
487	128	0	152.0357208	347.9675598	296.2728271	2
162	177	225.1071472	289.9285583	245.9134674	278.0241394	2
132	61	63.6428566	0	134.0228424	239.3798523	3
165	21	128.4642792	11.78571415	65.16706848	122.373558	3
79	101	0	231	60.24879837	122.373558	3
340	94	598.7142944	106.0714264	485.6790771	158.8709412	5
73	85	12.96428585	0	116.8088913	221.1311646	3
115	66	549.2142944	100.1785736	705.7716064	163.1647491	5
188	201	0	206.25	150.0072174	167.4585571	5
361	72	565.7142944	132	560.6826782	251.1878204	5
92	22	17.6785717	99	0	244.7471161	3
88	71	0	0	102.0540848	89.09653473	3
144	192	305.25	361.8214417	258.209137	305.9338989	1
102	264	89.57142639	0	45.49399185	304.8604431	2
360	124	132	169.7142792	159.84375	262.9957886	2
250	124	631.7142944	253.3928528	794.3004761	268.3630676	4
347	87	576.3214111	175.6071472	529.9434814	264.0692444	5
79	88	91.92857361	53.0357132	122.9567337	137.401886	3
333	108	604.6071167	0	678.7211304	267.2896118	5
134	118	0	0	132.7932739	290.9055481	3
189	106	80.14286041	490.2857056	580.3557739	667.6873169	1
218	123	213.3214264	71.89286041	2.459134579	355.3126831	2
207	119	67.17857361	0	231.1586609	278.0241394	3
85	54	78.9642868	0	51.64182663	30.05666351	3
250	200	302.8928528	318.2142944	137.7115326	358.5330505	1
244	92	29.4642849	47.1428566	6.147836685	218.9842529	3
188	64	0	185.0357208	0	274.803772	3
386	132	619.9285889	364.1785583	559.453125	428.3074646	1
237	109	77.7857132	62.4642868	0	253.3347321	3
128	38	0	0	0	0	3
453	102	0	0	174.5985565	37.57082748	3
296	101	139.0714264	543.3214111	570.5192261	653.7324219	1
126	59	0	0	114.349762	240.4533081	3
461	237	168.5357208	16.5	111.890625	257.62854	5
284	101	165	548.0357056	579.1262207	660.1731567	1
