N0	N1	N2	X	N3	N4	N5	N6	N7	N8	N9	N10	N11	Class
0.716	41.29228345	4.7	69.4	154	1.741560716	6.954	3.228611248	0.6	4.938	2.774992194	3.99	3.626416536	0.2891491252
0.049	23.25788497	4.3	7.5	12	4.910402252	5.842	2.209763564	4.6	3.893	2.78712004	4.32	1.513019403	0.9391762395
0.466	21.32116071	1.1	15.4	97	2.148584866	3.617	0.633711457	4.4	3.695	3.749255424	3.44	3.491877621	0.2658672932
0.821	41.51252054	0.9	15.5	152	1.38414911	0.231	4.347717338	2.2	1.304	1.457930652	2.67	1.329783695	0.1668545831
0.649	2.276255859	3.0	24.0	70	1.902493625	8.550	1.719701874	2.9	4.324	1.710549141	4.78	1.462169318	-0.9210942835
0.056	30.19617369	2.9	27.4	96	3.755266134	2.066	4.874910196	2.6	1.782	0.863521775	0.20	0.16031169	0.7438720028
0.175	39.64989869	4.3	28.6	142	0.678642353	9.770	2.356172206	2.6	4.749	0.319772717	2.85	2.164878495	-0.3631790143
0.852	46.17691983	3.8	91.2	199	3.65773115	8.544	2.406996404	3.9	4.015	4.99854898	0.45	1.157228475	-0.0599126795
0.318	7.779087561	2.3	12.5	14	1.330679927	0.227	0.893324475	2.0	0.681	2.345358982	1.45	0.570559552	-0.0337514078
0.009	11.77358029	0.6	20.8	160	0.637090586	0.228	2.694308914	2.2	3.585	2.089322695	1.77	0.651587593	0.9396020622
0.348	0.299489883	3.6	13.5	39	3.01060081	5.852	4.821613235	3.9	3.186	3.332191828	1.09	3.570697195	0.7894997498
0.217	39.66022281	2.3	97.6	30	2.59605394	7.454	0.62886853	0.4	4.444	4.106991432	4.02	3.092028173	-0.2296425156
0.852	36.09597811	3.9	11.2	50	1.710642361	3.182	2.221699795	2.6	2.071	2.146589491	3.68	3.826013782	-0.9779433913
0.191	36.74728173	3.7	88.3	74	3.054407496	4.719	4.152303383	5.0	3.412	4.426148606	1.43	4.27985963	0.3102503470
0.690	17.83011825	2.1	46.6	126	1.035751531	4.950	1.959668823	1.2	2.662	0.741412369	4.04	0.293034725	0.5249214851
0.594	19.90351141	1.0	62.1	38	0.100717868	2.336	1.009802407	1.0	4.304	3.211770875	0.80	4.284866983	-0.6911722619
0.284	2.941185781	3.8	62.9	19	0.10913531	6.314	2.241977153	1.5	2.910	2.86638947	0.94	3.957086734	0.0497440664
0.499	36.58274066	2.1	23.8	60	1.554108958	5.505	4.228412142	3.1	0.768	3.15986966	4.24	3.271237863	-0.9805384659
0.168	23.58077167	4.9	91.8	124	0.504520651	4.527	1.655018833	0.8	1.843	2.550113089	3.98	1.93680284	-0.6192820289
0.034	5.936926978	0.7	28.3	18	1.456040878	9.138	1.837672564	0.8	0.089	1.232359043	0.19	4.755614534	-0.0285191454
0.491	46.27087277	2.5	66.1	13	3.843355581	5.263	0.782390921	4.2	1.301	1.963408554	4.76	3.85740536	-0.0942746992
0.584	11.25803334	0.9	60.4	39	4.613305855	3.938	3.708048596	1.3	4.604	4.406208201	0.52	1.560849457	-0.6135656268
0.857	37.41665215	1.1	25.3	60	1.648171791	3.334	2.701134269	2.2	0.926	0.812441949	0.10	0.075917274	0.1574221367
0.073	31.52893073	2.0	23.9	37	2.465545852	0.256	4.32958904	2.6	3.437	2.886958323	3.65	4.995594268	-0.9277992768
0.064	29.80645854	2.3	26.5	132	0.605352526	3.408	1.436023359	4.0	4.583	3.795477472	1.63	0.662423568	0.9780267381
0.258	13.40795506	0.1	1.6	32	4.723268461	8.035	3.214363707	4.9	0.433	2.812447779	2.59	3.642908109	0.9999981914
0.914	47.1658152	4.6	48.5	149	4.711034627	2.058	4.293450886	0.8	4.803	3.906784756	0.05	1.060976379	-0.9713232126
0.255	48.03555889	2.5	43.3	60	3.216528681	9.859	1.836462071	0.9	0.530	3.437585187	0.36	3.042240976	-0.5927842441
0.280	16.83512295	1.6	53.3	82	0.934774619	0.838	1.161611722	1.4	2.719	4.206065091	0.88	2.534395353	0.0732443652
0.839	26.21576313	0.1	1.7	11	0.218698769	7.014	0.384939813	2.7	4.476	4.787009728	1.17	4.386821041	0.9919760357
0.448	8.039995564	2.3	30.5	151	4.688299727	8.413	0.733692745	2.0	1.333	3.470397117	4.20	3.672109718	-0.7772998860
0.852	41.04696257	0.9	12.4	135	4.968853422	2.045	3.623947972	0.5	3.295	0.160126363	1.83	3.453402367	-0.1471040142
0.797	20.09996527	4.0	86.8	70	1.245733225	8.026	2.151954157	1.1	1.445	2.508093126	3.22	3.495367557	-0.9315625671
0.473	44.24908638	1.4	1.6	111	4.319705285	0.980	1.455021394	1.1	1.001	4.368538735	0.62	1.639780074	0.9995536939
0.569	0.863264121	0.2	64.1	174	3.908877934	6.472	3.363930191	4.5	2.164	1.130014916	0.64	3.469528534	0.9477874450
0.919	16.63316081	3.7	45.6	166	3.690025601	2.729	0.801352816	1.8	0.489	3.159027765	2.64	4.624576067	0.9992780325
0.407	44.68873746	2.7	65.4	158	4.156664608	9.662	1.358019121	0.4	0.465	4.78084692	3.86	3.283085914	0.5048135815
0.693	6.513386077	4.3	98.1	172	0.120476547	0.466	1.112399757	0.7	0.981	0.263720615	1.65	3.465437382	-0.6435758337
0.111	34.00927316	1.7	3.3	108	3.505470366	2.479	0.397158435	0.9	3.084	3.652708437	2.51	0.74031728	-0.1602118395
0.739	32.55848196	3.2	0.7	39	3.204176921	9.255	3.518734857	3.7	3.804	3.387944148	3.80	2.215231809	0.6320242903
0.867	42.74160805	3.4	86.6	36	4.059497047	2.103	3.545202188	0.6	3.671	4.915485673	1.50	3.769582385	-0.9850030389
0.390	26.54564619	2.8	2.9	55	2.964613005	9.576	0.966489583	0.3	1.853	4.972168123	3.94	4.457679798	0.2828854724
0.743	40.87633054	3.6	34.3	107	1.396065411	1.727	4.27155028	2.3	2.139	4.324022118	4.78	1.945331434	0.2085667388
0.302	20.91204384	3.9	98.4	45	1.332957135	9.517	0.878022304	1.9	1.912	1.213872017	0.57	0.866778056	-0.8341272048
0.933	28.06236842	0.4	36.4	184	1.85309368	3.662	4.432389898	4.0	0.706	3.412101294	0.73	0.61547225	-0.9558095542
0.327	27.19203757	3.9	46.4	139	0.580732329	9.888	0.264229363	1.9	0.706	0.941286082	2.42	3.453203461	0.6422144441
0.035	30.14634071	4.5	33.2	108	3.222800318	2.822	4.376944533	1.4	4.423	3.396476741	4.12	4.708623251	0.9820862652
0.139	31.11737441	3.0	2.6	122	4.127639894	4.188	4.673552271	3.5	3.385	2.790179983	2.75	2.802258333	0.5011995455
0.983	21.83150732	1.3	43.8	13	4.267515142	9.563	0.618872918	2.8	4.031	4.793282272	0.53	1.267529632	-0.1919085350
0.497	15.91739702	4.8	35.1	104	2.3284366	0.018	4.520851496	0.7	4.092	3.235170315	1.31	0.958410322	-0.5454676058
0.250	28.4656759	1.8	91.9	154	2.862278566	3.010	0.749703048	3.1	0.707	0.404347939	2.73	3.060596783	-0.6834590931
0.923	41.07318983	3.7	88.4	14	2.095529358	6.366	0.02467327	3.7	3.736	4.221390003	4.37	2.386666955	0.3926694104
0.919	39.44587676	3.1	84.3	32	2.117295721	8.962	3.436260397	3.8	0.693	0.315581952	4.95	0.716172424	0.4869135931
0.113	17.65676971	1.0	86.0	74	4.880827122	9.588	1.480255011	2.0	3.298	0.713815672	2.09	1.907401768	-0.9160517334
0.565	0.464240903	4.1	47.7	116	2.539995498	7.550	0.542048576	4.9	3.743	2.442289592	1.23	3.059486145	-0.5307226710
0.942	21.46847987	4.6	5.7	25	4.273891905	2.808	4.306454953	3.5	0.159	4.258438371	1.40	3.971957683	-0.5554891778
0.250	37.38974864	2.7	10.5	160	1.225968188	3.031	2.140709782	3.0	1.111	3.172454349	1.52	2.154751943	-0.8785618586
