TrueSize	FrontLength	WorstCover	BestCover	AccBound	CovBound	CovMaxPhenFreq	CovMaxStateFreq	CovMinPhenFreq	CovMinStateFreq	Acc_CovRatio	Cov_AccRatio	Length_SS	FrontDiff	Diff_SS	BayesMaxCov	BayesMin	BayMax__BestCov	BestCov_BayMax	WorstCov_BayesMin	BayDiff_SS	phenotype
180	3	8.5	11.5	0.739130435	0.741935484	0.5	0.177566358	0.5	0.094876543	0.996219282	1.003795066	0.016666667	3	0.016666667	15.98097222	8.538888889	4.480972222	0.719605781	0.995445673	0.02489429	0
180	4	9	15	0.6	0.833333333	0.5	0.216388889	0.5	0.123822531	0.72	1.388888889	0.022222222	6	0.033333333	19.475	11.14402778	4.475	0.770218228	0.807607463	0.024861111	0
180	5	8.5	12	0.708333333	0.666666667	0.5	0.182993827	0.5	0.109741834	1.0625	0.941176471	0.027777778	3.5	0.019444444	16.46944444	9.876765046	4.469444444	0.728622027	0.86060567	0.024830247	0
180	4	6	9.5	0.631578947	0.655172414	0.5	0.155166667	0.5	0.063516049	0.96398892	1.037356322	0.022222222	3.5	0.019444444	13.965	5.716444444	4.465	0.680272109	1.049603483	0.024805556	0
1440	11	9.5	46	0.206521739	0.541176471	0.5	0.113430266	0.5	0.013084524	0.381616257	2.620433437	0.007638889	36.5	0.025347222	81.66979167	9.420857328	35.66979167	0.563243753	1.008400793	0.024770689	0
180	4	7	10	0.7	0.555555556	0.5	0.160559458	0.5	0.075979214	1.26	0.793650794	0.022222222	3	0.016666667	14.45035122	6.838129287	4.450351223	0.692024702	1.023671783	0.024724173	0
180	3	8	10	0.8	0.555555556	0.5	0.160313683	0.5	0.10818107	1.44	0.694444444	0.016666667	2	0.011111111	14.42823148	9.736296296	4.428231482	0.693085637	0.821667681	0.024601286	0
360	6	7.5	14.5	0.517241379	0.674418605	0.5	0.12962963	0.5	0.017540222	0.766944114	1.303875969	0.016666667	7	0.019444444	23.33333333	3.157239883	8.833333333	0.621428571	2.375492606	0.024537037	0
360	6	8.5	13	0.653846154	0.65	0.5	0.121296296	0.5	0.050198531	1.00591716	0.994117647	0.016666667	4.5	0.0125	21.83333333	9.035735608	8.833333333	0.595419847	0.940709243	0.024537037	0
720	8	13.5	25.5	0.529411765	0.515151515	0.5	0.119788274	0.5	0.044119665	1.027681661	0.973063973	0.011111111	12	0.016666667	43.12377846	15.88307948	17.62377846	0.591321097	0.849961119	0.02447747	0
180	5	6	8	0.75	0.533333333	0.5	0.137839506	0.5	0.053232968	1.40625	0.711111111	0.027777778	2	0.011111111	12.40555556	4.790967078	4.405555556	0.644872369	1.252356758	0.024475309	0
900	14	26	85	0.305882353	0.794392523	0.5	0.237777778	0.5	0.050431786	0.385051903	2.59705248	0.015555556	59	0.065555556	107	22.6943037	22	0.794392523	1.14566194	0.024444444	0
180	3	6.5	8.5	0.764705882	0.586206897	0.5	0.143256287	0.5	0.08235379	1.30449827	0.766578249	0.016666667	2	0.011111111	12.89306584	7.411841135	4.393065844	0.659269107	0.876975084	0.024405921	0
180	4	6	9.5	0.631578947	0.513513514	0.5	0.154342455	0.5	0.066231289	1.229916898	0.813063063	0.022222222	3.5	0.019444444	13.89082099	5.960815972	4.390820988	0.683904861	1.006573601	0.02439345	0
360	5	10	17	0.588235294	0.62962963	0.5	0.142984483	0.5	0.04483503	0.934256055	1.07037037	0.013888889	7	0.019444444	25.73720687	8.070305356	8.737206867	0.660522336	1.239110487	0.024270019	0
180	3	7.5	11.5	0.652173913	0.657142857	0.5	0.176296296	0.5	0.059940741	0.992438563	1.007619048	0.016666667	4	0.022222222	15.86666667	5.394666667	4.366666667	0.724789916	1.390261987	0.024259259	0
180	5	5.5	7.5	0.733333333	0.555555556	0.5	0.131733333	0.5	0.070777778	1.32	0.757575758	0.027777778	2	0.011111111	11.856	6.37	4.356	0.632591093	0.863422292	0.0242	0
180	2	7	10	0.7	0.909090909	0.5	0.159506173	0.5	0.093931413	0.77	1.298701299	0.011111111	3	0.016666667	14.35555556	8.45382716	4.355555556	0.696594427	0.828027338	0.024197531	0
720	8	13	26.5	0.490566038	0.670886076	0.5	0.122002315	0.5	0.033391303	0.731221075	1.367575463	0.011111111	13.5	0.01875	43.92083333	12.02086902	17.42083333	0.603358315	1.081452596	0.024195602	0
1440	7	13	35.5	0.366197183	0.559055118	0.5	0.097638889	0.5	0.019255858	0.655028764	1.526650515	0.004861111	22.5	0.015625	70.3	13.86421803	34.8	0.504978663	0.937665577	0.024166667	0
360	4	8.5	10.5	0.80952381	0.488372093	0.5	0.106642425	0.5	0.045603095	1.657596372	0.603283174	0.011111111	2	0.005555556	19.19563657	8.208557099	8.695636574	0.546999312	1.035504766	0.024154546	0
720	8	8	20	0.4	0.487804878	0.5	0.103825231	0.5	0.017118064	0.82	1.219512195	0.011111111	12	0.016666667	37.37708333	6.162503148	17.37708333	0.53508723	1.298173779	0.024134838	0
360	4	9.5	14	0.678571429	0.666666667	0.5	0.126041667	0.5	0.05089227	1.017857143	0.98245614	0.011111111	4.5	0.0125	22.6875	9.160608598	8.6875	0.61707989	1.037049002	0.024131944	0
360	6	6.5	14	0.464285714	0.5	0.5	0.125928514	0.5	0.027084584	0.928571429	1.076923077	0.016666667	7.5	0.020833333	22.66713249	4.875225154	8.667132494	0.617634366	1.333271756	0.024075368	0
180	5	5.5	10	0.55	0.588235294	0.5	0.159209877	0.5	0.023910745	0.935	1.069518717	0.027777778	4.5	0.025	14.32888889	2.151967078	4.328888889	0.697890819	2.555801181	0.024049383	0
180	4	6.5	10.5	0.619047619	0.6	0.5	0.164691358	0.5	0.04117284	1.031746032	0.969230769	0.022222222	4	0.022222222	14.82222222	3.705555556	4.322222222	0.708395802	1.754122939	0.024012346	0
180	3	8.5	14.5	0.586206897	0.878787879	0.5	0.209135802	0.5	0.121995885	0.66706302	1.499108734	0.016666667	6	0.033333333	18.82222222	10.97962963	4.322222222	0.770365998	0.774160904	0.024012346	0
720	6	12.5	26.5	0.471698113	0.514563107	0.5	0.121604963	0.5	0.045219481	0.916696333	1.090873786	0.008333333	14	0.019444444	43.77778682	16.27901324	17.27778682	0.605329824	0.767859809	0.023996926	0
1440	11	13	39.5	0.329113924	0.530201342	0.5	0.102843364	0.5	0.019106282	0.620733857	1.610996386	0.007638889	26.5	0.018402778	74.04722222	13.75652316	34.54722222	0.533443373	0.945006223	0.023991127	0
180	5	6.5	9	0.722222222	0.6	0.5	0.147921811	0.5	0.042215706	1.203703704	0.830769231	0.027777778	2.5	0.013888889	13.31296296	3.79941358	4.312962963	0.676032828	1.710790327	0.023960905	0
360	5	8	15	0.533333333	0.652173913	0.5	0.13125	0.5	0.046392178	0.817777778	1.222826087	0.013888889	7	0.019444444	23.625	8.350592088	8.625	0.634920635	0.958015901	0.023958333	0
360	4	9.5	13	0.730769231	0.65	0.5	0.120069444	0.5	0.049578219	1.124260355	0.889473684	0.011111111	3.5	0.009722222	21.6125	8.924079399	8.6125	0.601503759	1.064535576	0.023923611	0
180	5	6.5	10.5	0.619047619	0.6	0.5	0.164444444	0.5	0.066138134	1.031746032	0.969230769	0.027777778	4	0.022222222	14.8	5.952432099	4.3	0.709459459	1.091990617	0.023888889	0
1440	15	11	36.5	0.301369863	0.557251908	0.5	0.098465337	0.5	0.021661887	0.540814412	1.849063151	0.010416667	25.5	0.017708333	70.89504244	15.59655893	34.39504244	0.514845591	0.705283778	0.023885446	0
720	6	10.5	23.5	0.446808511	0.580246914	0.5	0.112953318	0.5	0.026739258	0.770031689	1.298647854	0.008333333	13	0.018055556	40.66319444	9.626132759	17.16319444	0.577918197	1.090780718	0.02383777	0
720	7	8.5	22	0.386363636	0.628571429	0.5	0.108570602	0.5	0.017625139	0.614669421	1.626890756	0.009722222	13.5	0.01875	39.08541667	6.345050065	17.08541667	0.562869783	1.33962694	0.023729745	0
1440	8	10	35.5	0.281690141	0.503546099	0.5	0.096692708	0.5	0.015304399	0.559412815	1.787588652	0.005555556	25.5	0.017708333	69.61875	11.01916745	34.11875	0.509920101	0.907509578	0.023693576	0
720	8	12.5	26	0.480769231	0.553191489	0.5	0.119556085	0.5	0.043636892	0.86908284	1.150638298	0.011111111	13.5	0.01875	43.04019065	15.70928112	17.04019065	0.604086543	0.795707958	0.023666931	0
1440	13	11	50	0.22	0.568181818	0.5	0.116731771	0.5	0.014403592	0.3872	2.582644628	0.009027778	39	0.027083333	84.046875	10.37058597	34.046875	0.594906116	1.060692234	0.023643663	0
180	3	8	11.5	0.695652174	0.696969697	0.5	0.175047497	0.5	0.081356996	0.998109641	1.001893939	0.016666667	3.5	0.019444444	15.75427469	7.32212963	4.254274691	0.729960612	1.092578308	0.023634859	0
180	5	6.5	9	0.722222222	0.5625	0.5	0.147256516	0.5	0.075	1.283950617	0.778846154	0.027777778	2.5	0.013888889	13.25308642	6.75	4.25308642	0.679087098	0.962962963	0.023628258	0
720	10	7.5	20.5	0.365853659	0.630769231	0.5	0.104099151	0.5	0.016946373	0.580011898	1.724102564	0.013888889	13	0.018055556	37.47569444	6.100694444	16.97569444	0.547021217	1.229368241	0.023577353	0
180	3	6	9.5	0.631578947	0.703703704	0.5	0.152703704	0.5	0.049330933	0.897506925	1.114197531	0.016666667	3.5	0.019444444	13.74333333	4.439783951	4.243333333	0.69124424	1.351417111	0.023574074	0
180	2	8	10	0.8	0.769230769	0.5	0.158216049	0.5	0.072041667	1.04	0.961538462	0.011111111	2	0.011111111	14.23944444	6.48375	4.239444444	0.702274589	1.233853865	0.023552469	0
360	7	6	14	0.428571429	0.608695652	0.5	0.124879758	0.5	0.049121246	0.704081633	1.420289855	0.019444444	8	0.022222222	22.47835648	8.841824226	8.478356481	0.622821335	0.678592997	0.02355099	0
180	4	6	9.5	0.631578947	0.655172414	0.5	0.152641087	0.5	0.038820393	0.96398892	1.037356322	0.022222222	3.5	0.019444444	13.73769781	3.493835391	4.237697805	0.691527804	1.717310442	0.023542766	0
1440	18	9	38.5	0.233766234	0.578947368	0.5	0.100525174	0.5	0.015822825	0.40377804	2.476608187	0.0125	29.5	0.020486111	72.378125	11.39243415	33.878125	0.531928673	0.789997983	0.023526476	0
360	9	6.5	14.5	0.448275862	0.475409836	0.5	0.127407407	0.5	0.039303155	0.942925089	1.060529634	0.025	8	0.022222222	22.93333333	7.074567901	8.433333333	0.632267442	0.918784029	0.023425926	0
360	5	8	13.5	0.592592593	0.574468085	0.5	0.121785837	0.5	0.04930787	1.031550069	0.969414894	0.013888889	5.5	0.015277778	21.92145062	8.875416667	8.421450617	0.615835158	0.901366133	0.023392918	0
360	6	9.5	16.5	0.575757576	0.6	0.5	0.138355128	0.5	0.038284749	0.95959596	1.042105263	0.016666667	7	0.019444444	24.90392296	6.89125484	8.403922955	0.662546219	1.3785588	0.02334423	0
180	8	6	12.5	0.48	0.555555556	0.5	0.185526406	0.5	0.092668589	0.864	1.157407407	0.044444444	6.5	0.036111111	16.69737654	8.340172968	4.197376543	0.748620597	0.71940954	0.023318759	0
180	5	8.5	11	0.772727273	0.611111111	0.5	0.168779271	0.5	0.06575583	1.26446281	0.790849673	0.027777778	2.5	0.013888889	15.19013443	5.918024691	4.190134431	0.724154223	1.436290053	0.023278525	0
180	3	7	9.5	0.736842105	0.76	0.5	0.152056516	0.5	0.087854876	0.969529086	1.031428571	0.016666667	2.5	0.013888889	13.68508642	7.90693882	4.18508642	0.694186336	0.885298364	0.02325048	0
180	3	7	9	0.777777778	0.6	0.5	0.146450617	0.5	0.052523339	1.296296296	0.771428571	0.016666667	2	0.011111111	13.18055556	4.72710048	4.180555556	0.682824025	1.480823187	0.023225309	0
1440	14	9.5	35.5	0.267605634	0.518248175	0.5	0.095649113	0.5	0.013241045	0.5163658	1.936611602	0.009722222	26	0.018055556	68.86736111	9.533552061	33.36736111	0.515483669	0.996480634	0.023171779	0
720	11	8.5	22.5	0.377777778	0.405405405	0.5	0.10880787	0.5	0.045612365	0.931851852	1.073131955	0.015277778	14	0.019444444	39.17083333	16.42045123	16.67083333	0.574406978	0.517647163	0.023153935	0
360	4	10.5	16	0.65625	0.842105263	0.5	0.135171296	0.5	0.077598337	0.779296875	1.28320802	0.011111111	5.5	0.015277778	24.33083333	13.96770062	8.330833333	0.657601808	0.751734325	0.023141204	0
720	8	10	23	0.434782609	0.605263158	0.5	0.11015625	0.5	0.035177327	0.718336484	1.392105263	0.011111111	13	0.018055556	39.65625	12.66383789	16.65625	0.57998424	0.789650032	0.023133681	0
180	5	6.5	10	0.65	0.625	0.5	0.157362809	0.5	0.063948878	1.04	0.961538462	0.027777778	3.5	0.019444444	14.16265278	5.75539902	4.162652778	0.70608241	1.129374345	0.023125849	0
360	3	12.5	17	0.735294118	0.772727273	0.5	0.140653049	0.5	0.081294882	0.951557093	1.050909091	0.008333333	4.5	0.0125	25.31754887	14.6330787	8.317548868	0.671471006	0.854228987	0.023104302	0
1440	11	12	46.5	0.258064516	0.543859649	0.5	0.11079186	0.5	0.013385232	0.474505723	2.10745614	0.007638889	34.5	0.023958333	79.77013889	9.63736738	33.27013889	0.582924897	1.245153321	0.023104263	0
1440	13	11.5	46	0.25	0.541176471	0.5	0.110078607	0.5	0.014306152	0.461956522	2.164705882	0.009027778	34.5	0.023958333	79.25659722	10.30042915	33.25659722	0.580393325	1.116458337	0.023094859	0
180	4	6.5	8.5	0.764705882	0.68	0.5	0.140555556	0.5	0.067024177	1.124567474	0.889230769	0.022222222	2	0.011111111	12.65	6.032175926	4.15	0.671936759	1.07755478	0.023055556	0
1440	12	11.5	49	0.234693878	0.576470588	0.5	0.11412037	0.5	0.015004574	0.407122032	2.456265985	0.008333333	37.5	0.026041667	82.16666667	10.80329319	33.16666667	0.596348884	1.064490225	0.023032407	0
180	4	7	11	0.636363636	0.611111111	0.5	0.168209877	0.5	0.049528464	1.041322314	0.96031746	0.022222222	4	0.022222222	15.13888889	4.457561728	4.138888889	0.726605505	1.570365241	0.022993827	0
1440	14	10.5	43	0.244186047	0.524390244	0.5	0.105703125	0.5	0.010607321	0.465657112	2.147502904	0.009722222	32.5	0.022569444	76.10625	7.637270996	33.10625	0.564999589	1.374836641	0.022990451	0
180	5	6	11	0.545454545	0.578947368	0.5	0.1680893	0.5	0.06079551	0.94214876	1.061403509	0.027777778	5	0.027777778	15.12803704	5.471595915	4.128037037	0.727126723	1.096572205	0.022933539	0
1440	8	9.5	29	0.327586207	0.453125	0.5	0.086126056	0.5	0.012682896	0.72294887	1.383223684	0.005555556	19.5	0.013541667	62.01076003	9.131684832	33.01076003	0.467660773	1.040333758	0.022924139	0
180	4	5.5	10.5	0.523809524	0.677419355	0.5	0.162511812	0.5	0.072631001	0.77324263	1.293255132	0.022222222	5	0.027777778	14.6260631	6.536790123	4.1260631	0.717896534	0.841391554	0.022922573	0
180	4	6	8.5	0.705882353	0.62962963	0.5	0.140074074	0.5	0.043946079	1.121107266	0.891975309	0.022222222	2.5	0.013888889	12.60666667	3.955147119	4.106666667	0.67424643	1.517010574	0.022814815	0
180	4	6	7.5	0.8	0.6	0.5	0.128919387	0.5	0.067168084	1.333333333	0.75	0.022222222	1.5	0.008333333	11.60274486	6.045127572	4.102744856	0.64639877	0.992534885	0.022793027	0
720	8	13	23.5	0.553191489	0.594936709	0.5	0.110625	0.5	0.033550687	0.929832503	1.075462512	0.011111111	10.5	0.014583333	39.825	12.0782474	16.325	0.590081607	1.076315095	0.022673611	0
1440	7	12	40.5	0.296296296	0.609022556	0.5	0.10154321	0.5	0.019358265	0.486511203	2.055451128	0.004861111	28.5	0.019791667	73.11111111	13.93795077	32.61111111	0.553951368	0.860958702	0.022646605	0
1440	10	11.5	36	0.319444444	0.537313433	0.5	0.095219907	0.5	0.015627693	0.594521605	1.682024659	0.006944444	24.5	0.017013889	68.55833333	11.25193893	32.55833333	0.52510028	1.022046073	0.022609954	0
180	5	6.5	9.5	0.684210526	0.655172414	0.5	0.150730453	0.5	0.077337106	1.04432133	0.957559682	0.027777778	3	0.016666667	13.56574074	6.960339506	4.065740741	0.700293495	0.933862493	0.022587449	0
1440	5	22	48.5	0.453608247	0.4092827	0.5	0.112503858	0.5	0.044729024	1.108300563	0.902282317	0.003472222	26.5	0.018402778	81.00277778	32.20489732	32.50277778	0.598744899	0.683125917	0.022571373	0
1440	12	16	37	0.432432432	0.544117647	0.5	0.096530671	0.5	0.019518673	0.794740687	1.258272059	0.008333333	21	0.014583333	69.50208333	14.05344434	32.50208333	0.532358143	1.138510931	0.022570891	0
1440	16	10.5	41	0.256097561	0.569444444	0.5	0.102064043	0.5	0.016447195	0.449732302	2.223544974	0.011111111	30.5	0.021180556	73.48611111	11.84198061	32.48611111	0.557928558	0.886676	0.022559799	0
1440	11	10	47.5	0.210526316	0.555555556	0.5	0.111087481	0.5	0.013090728	0.378947368	2.638888889	0.007638889	37.5	0.026041667	79.98298611	9.425323874	32.48298611	0.593876302	1.060971499	0.022557629	0
180	3	8	11	0.727272727	0.611111111	0.5	0.167216221	0.5	0.110339506	1.190082645	0.840277778	0.016666667	3	0.016666667	15.04945988	9.930555556	4.049459877	0.730923242	0.805594406	0.022496999	0
360	7	7	14.5	0.482758621	0.475409836	0.5	0.125416667	0.5	0.026892893	1.015457788	0.984777518	0.019444444	7.5	0.020833333	22.575	4.840720733	8.075	0.642303433	1.446065656	0.022430556	0
180	4	7	11.5	0.608695652	0.657142857	0.5	0.172537037	0.5	0.094485597	0.926275992	1.079591837	0.022222222	4.5	0.025	15.52833333	8.503703704	4.028333333	0.740581732	0.823170732	0.02237963	0
180	2	7	8.5	0.823529412	0.739130435	0.5	0.139191244	0.5	0.080421607	1.114186851	0.897515528	0.011111111	1.5	0.008333333	12.52721193	7.237944673	4.027211934	0.678522886	0.967125381	0.0223734	0
360	10	7	14	0.5	0.482758621	0.5	0.122492284	0.5	0.035273241	1.035714286	0.965517241	0.027777778	7	0.019444444	22.04861111	6.349183385	8.048611111	0.63496063	1.102503988	0.022357253	0
180	5	6.5	10.5	0.619047619	0.636363636	0.5	0.161316358	0.5	0.063259259	0.972789116	1.027972028	0.027777778	4	0.022222222	14.51847222	5.693333333	4.018472222	0.723216592	1.141686183	0.022324846	0
180	6	5.5	9.5	0.578947368	0.513513514	0.5	0.150106346	0.5	0.109228166	1.127423823	0.886977887	0.033333333	4	0.022222222	13.5095711	9.830534979	4.009571102	0.703205152	0.55948125	0.022275395	0
1440	12	11.5	52	0.221153846	0.584269663	0.5	0.116724055	0.5	0.01188667	0.378513314	2.641914998	0.008333333	40.5	0.028125	84.04131944	8.558402237	32.04131944	0.61874326	1.343708753	0.022250916	0
180	3	6.5	9	0.722222222	0.75	0.5	0.144444444	0.5	0.07795901	0.962962963	1.038461538	0.016666667	2.5	0.013888889	13	7.016310871	4	0.692307692	0.926412772	0.022222222	0
1440	7	20.5	48	0.427083333	0.41025641	0.5	0.111110629	0.5	0.041916021	1.041015625	0.960600375	0.004861111	27.5	0.019097222	79.99965278	30.17953522	31.99965278	0.600002604	0.679268248	0.022221981	0
1440	10	10.5	48	0.21875	0.571428571	0.5	0.111109182	0.5	0.014107692	0.3828125	2.612244898	0.006944444	37.5	0.026041667	79.99861111	10.15753849	31.99861111	0.600010417	1.033715009	0.022221258	0
180	3	8.5	10	0.85	0.666666667	0.5	0.155354212	0.5	0.070925906	1.275	0.784313725	0.016666667	1.5	0.008333333	13.98187912	6.383331527	3.981879115	0.715211447	1.331593066	0.022121551	0
180	4	8	10.5	0.761904762	0.777777778	0.5	0.160740741	0.5	0.112796399	0.979591837	1.020833333	0.022222222	2.5	0.013888889	14.46666667	10.15167593	3.966666667	0.725806452	0.788047221	0.022037037	0
720	8	8.5	18.5	0.459459459	0.521126761	0.5	0.095416667	0.5	0.021782495	0.881665449	1.134217067	0.011111111	10	0.013888889	34.35	7.841698375	15.85	0.538573508	1.083948858	0.022013889	0
360	9	7	13	0.538461538	0.40625	0.5	0.116242284	0.5	0.04485094	1.325443787	0.754464286	0.025	6	0.016666667	20.92361111	8.073169271	7.923611111	0.621307667	0.867069643	0.022010031	0
1440	11	11.5	50	0.23	0.581395349	0.5	0.1134375	0.5	0.014722758	0.3956	2.527805865	0.007638889	38.5	0.026736111	81.675	10.60038563	31.675	0.61218243	1.084866193	0.021996528	0
720	9	9	24.5	0.367346939	0.441441441	0.5	0.11203125	0.5	0.038205107	0.832153269	1.201701702	0.0125	15.5	0.021527778	40.33125	13.75383855	15.83125	0.607469394	0.654362778	0.021987847	0
180	2	9.5	10.5	0.904761905	0.84	0.5	0.160625514	0.5	0.130986283	1.077097506	0.928421053	0.011111111	1	0.005555556	14.4562963	11.78876543	3.956296296	0.726327116	0.805851983	0.021979424	0
1440	12	10.5	47	0.223404255	0.55952381	0.5	0.109227913	0.5	0.017445563	0.39927569	2.504535147	0.008333333	36.5	0.025347222	78.64409722	12.56080526	31.64409722	0.597629087	0.835933667	0.021975068	0
1440	12	22	46	0.47826087	0.73015873	0.5	0.107824556	0.5	0.035249676	0.655009452	1.526695527	0.008333333	24	0.016666667	77.63368056	25.37976653	31.63368056	0.592526332	0.866832245	0.021967834	0
360	5	7	12	0.583333333	0.571428571	0.5	0.110580487	0.5	0.032964248	1.020833333	0.979591837	0.013888889	5	0.013888889	19.90448765	5.93356463	7.904487654	0.60287912	1.179729292	0.02195691	0
720	7	16	24.5	0.653061224	0.636363636	0.5	0.111944444	0.5	0.043187432	1.026239067	0.974431818	0.009722222	8.5	0.011805556	40.3	15.54747564	15.8	0.607940447	1.02910597	0.021944444	0
180	4	6	8.5	0.705882353	0.586206897	0.5	0.138271605	0.5	0.057613169	1.204152249	0.83045977	0.022222222	2.5	0.013888889	12.44444444	5.185185185	3.944444444	0.683035714	1.157142857	0.02191358	0
1440	10	9	37.5	0.24	0.555555556	0.5	0.09585841	0.5	0.008802883	0.432	2.314814815	0.006944444	28.5	0.019791667	69.01805556	6.338075913	31.51805556	0.543336084	1.419989303	0.021887539	0
720	11	8.5	27.5	0.309090909	0.555555556	0.5	0.11994213	0.5	0.026825851	0.556363636	1.797385621	0.015277778	19	0.026388889	43.17916667	9.657306443	15.67916667	0.636881212	0.880162605	0.02177662	0
1440	8	16.5	50	0.33	0.574712644	0.5	0.112931617	0.5	0.023536896	0.5742	1.741553466	0.005555556	33.5	0.023263889	81.31076389	16.94656543	31.31076389	0.614924736	0.973648617	0.021743586	0
720	10	7.5	21	0.357142857	0.552631579	0.5	0.101766975	0.5	0.024377336	0.646258503	1.547368421	0.013888889	13.5	0.01875	36.63611111	8.775841049	15.63611111	0.573204944	0.854618943	0.021716821	0
1440	8	21	47.5	0.442105263	0.407725322	0.5	0.109262635	0.5	0.043324067	1.08432133	0.922235847	0.005555556	26.5	0.018402778	78.66909722	31.19332827	31.16909722	0.603794904	0.673220883	0.021645206	0
180	4	5.5	8	0.6875	0.615384615	0.5	0.132168243	0.5	0.069812457	1.1171875	0.895104895	0.022222222	2.5	0.013888889	11.89514189	6.283121142	3.89514189	0.67254347	0.875361126	0.021639677	0
1440	10	9.5	39.5	0.240506329	0.568345324	0.5	0.098059896	0.5	0.015172206	0.423169364	2.36312003	0.006944444	30	0.020833333	70.603125	10.92398805	31.103125	0.559465321	0.86964577	0.021599392	0
